Formula,SMILES,Kind,Mode,Frequency,Intensity
C3H6S3_1,S1SSCCC1,FundScaled,29,2996.300596,6.1043
C3H6S3_1,S1SSCCC1,FundScaled,30,3001.7236,4.7546
C3H6S3_2,S1SCSCC1,FundScaled,1,59.63043892,4.1751
C3H6S3_2,S1SCSCC1,FundScaled,2,196.0902947,4.0257
C3H6S3_2,S1SCSCC1,FundScaled,3,234.5563867,1.1063
C3H6S3_2,S1SCSCC1,FundScaled,4,279.5873748,0.4552
C3H6S3_2,S1SCSCC1,FundScaled,5,323.181624,0.0583
C3H6S3_2,S1SCSCC1,FundScaled,6,437.6924942,0.8888
C3H6S3_2,S1SCSCC1,FundScaled,7,492.0775049,0.5276
C3H6S3_2,S1SCSCC1,FundScaled,8,615.0734078,0.8496
C3H6S3_2,S1SCSCC1,FundScaled,9,637.0983476,0.9795
C3H6S3_2,S1SCSCC1,FundScaled,10,678.7238913,0.9374
C3H6S3_2,S1SCSCC1,FundScaled,11,725.7042146,6.0476
C3H6S3_2,S1SCSCC1,FundScaled,12,793.9035603,6.8027
C3H6S3_2,S1SCSCC1,FundScaled,13,816.0264965,4.0079
C3H6S3_2,S1SCSCC1,FundScaled,14,906.362328,2.8075
C3H6S3_2,S1SCSCC1,FundScaled,15,982.4504269,1.0965
C3H6S3_2,S1SCSCC1,FundScaled,16,1075.895615,0.1047
C3H6S3_2,S1SCSCC1,FundScaled,17,1098.181337,1.8171
C3H6S3_2,S1SCSCC1,FundScaled,18,1146.907179,0.4729
C3H6S3_2,S1SCSCC1,FundScaled,19,1176.634707,2.3116
C3H6S3_2,S1SCSCC1,FundScaled,20,1238.995017,5.7864
C3H6S3_2,S1SCSCC1,FundScaled,21,1264.817291,8.1252
C3H6S3_2,S1SCSCC1,FundScaled,22,1366.458675,2.9841
C3H6S3_2,S1SCSCC1,FundScaled,23,1369.597325,12.4896
C3H6S3_2,S1SCSCC1,FundScaled,24,1387.82932,2.63
C3H6S3_2,S1SCSCC1,FundScaled,25,2926.829397,16.1449
C3H6S3_2,S1SCSCC1,FundScaled,26,2935.745155,7.9379
C3H6S3_2,S1SCSCC1,FundScaled,27,2950.875332,9.0832
C3H6S3_2,S1SCSCC1,FundScaled,28,2992.107077,3.1796
C3H6S3_2,S1SCSCC1,FundScaled,29,3011.005676,1.5018
C3H6S3_2,S1SCSCC1,FundScaled,30,3013.13297,0.9775
C3H6S3_3,S1CSCSC1,FundScaled,1,175.937209,0.0037
C3H6S3_3,S1CSCSC1,FundScaled,2,175.969938,0.0032
C3H6S3_3,S1CSCSC1,FundScaled,3,274.5007255,1.5277
C3H6S3_3,S1CSCSC1,FundScaled,4,274.5337408,1.5204
C3H6S3_3,S1CSCSC1,FundScaled,5,284.1744051,2.044
C3H6S3_3,S1CSCSC1,FundScaled,6,386.846993,0.0055
C3H6S3_3,S1CSCSC1,FundScaled,7,641.0254531,2.3638
C3H6S3_3,S1CSCSC1,FundScaled,8,650.6834838,0.9581
C3H6S3_3,S1CSCSC1,FundScaled,9,650.7141137,0.9769
C3H6S3_3,S1CSCSC1,FundScaled,10,723.424917,23.7915
C3H6S3_3,S1CSCSC1,FundScaled,11,723.4301651,23.7829
C3H6S3_3,S1CSCSC1,FundScaled,12,742.8920283,0
C3H6S3_3,S1CSCSC1,FundScaled,13,757.7526437,2.6048
C3H6S3_3,S1CSCSC1,FundScaled,14,757.7812697,2.6307
C3H6S3_3,S1CSCSC1,FundScaled,15,874.7653309,10.9468
C3H6S3_3,S1CSCSC1,FundScaled,16,1059.191008,0
C3H6S3_3,S1CSCSC1,FundScaled,17,1131.854769,0
C3H6S3_3,S1CSCSC1,FundScaled,18,1137.313079,12.6677
C3H6S3_3,S1CSCSC1,FundScaled,19,1137.31661,12.6691
C3H6S3_3,S1CSCSC1,FundScaled,20,1182.17651,9.9311
C3H6S3_3,S1CSCSC1,FundScaled,21,1182.177082,9.9548
C3H6S3_3,S1CSCSC1,FundScaled,22,1338.082007,4.8989
C3H6S3_3,S1CSCSC1,FundScaled,23,1338.082103,4.8791
C3H6S3_3,S1CSCSC1,FundScaled,24,1354.417721,13.486
C3H6S3_3,S1CSCSC1,FundScaled,25,2925.925101,18.4329
C3H6S3_3,S1CSCSC1,FundScaled,26,2931.77721,2.0665
C3H6S3_3,S1CSCSC1,FundScaled,27,2931.77721,2.0923
C3H6S3_3,S1CSCSC1,FundScaled,28,3013.425909,0.5157
C3H6S3_3,S1CSCSC1,FundScaled,29,3014.182876,0.6479
C3H6S3_3,S1CSCSC1,FundScaled,30,3014.182876,0.6513
C3H6S3_4,CSC(SC)=S,FundScaled,1,69.15354576,1.0195
C3H6S3_4,CSC(SC)=S,FundScaled,2,115.4976085,4.4497
C3H6S3_4,CSC(SC)=S,FundScaled,3,179.483875,0.0023
C3H6S3_4,CSC(SC)=S,FundScaled,4,183.3518201,0.0003
C3H6S3_4,CSC(SC)=S,FundScaled,5,220.2222989,0.4117
C3H6S3_4,CSC(SC)=S,FundScaled,6,253.8592802,1.0852
C3H6S3_4,CSC(SC)=S,FundScaled,7,269.7848782,0.3813
C3H6S3_4,CSC(SC)=S,FundScaled,8,362.1907513,3.3396
C3H6S3_4,CSC(SC)=S,FundScaled,9,462.5261217,7.3317
C3H6S3_4,CSC(SC)=S,FundScaled,10,469.8269922,5.0058
C3H6S3_4,CSC(SC)=S,FundScaled,11,692.7738184,1.4373
C3H6S3_4,CSC(SC)=S,FundScaled,12,700.0313681,0.0055
C3H6S3_4,CSC(SC)=S,FundScaled,13,860.4399263,103.3084
C3H6S3_4,CSC(SC)=S,FundScaled,14,919.30128,4.8046
C3H6S3_4,CSC(SC)=S,FundScaled,15,920.9760919,2.3311
C3H6S3_4,CSC(SC)=S,FundScaled,16,932.7804047,0.2205
C3H6S3_4,CSC(SC)=S,FundScaled,17,951.6182211,3.0248
C3H6S3_4,CSC(SC)=S,FundScaled,18,1050.702349,253.8739
C3H6S3_4,CSC(SC)=S,FundScaled,19,1275.904522,3.8949
C3H6S3_4,CSC(SC)=S,FundScaled,20,1277.927903,4.9526
C3H6S3_4,CSC(SC)=S,FundScaled,21,1371.513072,0.0553
C3H6S3_4,CSC(SC)=S,FundScaled,22,1383.22082,23.5969
C3H6S3_4,CSC(SC)=S,FundScaled,23,1392.01091,22.0688
C3H6S3_4,CSC(SC)=S,FundScaled,24,1418.198643,4.1485
C3H6S3_4,CSC(SC)=S,FundScaled,25,2926.625293,2.8327
C3H6S3_4,CSC(SC)=S,FundScaled,26,2927.867089,17.8283
C3H6S3_4,CSC(SC)=S,FundScaled,27,3030.346165,0.8518
C3H6S3_4,CSC(SC)=S,FundScaled,28,3032.026607,1.2987
C3H6S3_4,CSC(SC)=S,FundScaled,29,3041.888646,0.5466
C3H6S3_4,CSC(SC)=S,FundScaled,30,3043.913744,5.5281
C3H7O2P_1,O=P1(O)CCC1,FundScaled,1,111.7442628,48.1158
C3H7O2P_1,O=P1(O)CCC1,FundScaled,2,119.9312988,1.1993
C3H7O2P_1,O=P1(O)CCC1,FundScaled,3,265.1143555,43.5423
C3H7O2P_1,O=P1(O)CCC1,FundScaled,4,270.7580668,0.7351
C3H7O2P_1,O=P1(O)CCC1,FundScaled,5,327.8970895,40.6423
C3H7O2P_1,O=P1(O)CCC1,FundScaled,6,363.6170894,21.336
C3H7O2P_1,O=P1(O)CCC1,FundScaled,7,511.0914666,19.8037
C3H7O2P_1,O=P1(O)CCC1,FundScaled,8,662.0226241,12.5136
C3H7O2P_1,O=P1(O)CCC1,FundScaled,9,662.419953,1.6195
C3H7O2P_1,O=P1(O)CCC1,FundScaled,10,736.2114833,60.2444
C3H7O2P_1,O=P1(O)CCC1,FundScaled,11,797.671887,163.7207
C3H7O2P_1,O=P1(O)CCC1,FundScaled,12,816.6299326,1.4201
C3H7O2P_1,O=P1(O)CCC1,FundScaled,13,899.5335003,31.1377
C3H7O2P_1,O=P1(O)CCC1,FundScaled,14,915.1480291,50.7799
C3H7O2P_1,O=P1(O)CCC1,FundScaled,15,930.7349815,4.8546
C3H7O2P_1,O=P1(O)CCC1,FundScaled,16,938.1249743,0.3607
C3H7O2P_1,O=P1(O)CCC1,FundScaled,17,965.6299801,51.7696
C3H7O2P_1,O=P1(O)CCC1,FundScaled,18,1074.230631,0.4729
C3H7O2P_1,O=P1(O)CCC1,FundScaled,19,1140.202874,18.8041
C3H7O2P_1,O=P1(O)CCC1,FundScaled,20,1152.178656,5.2579
C3H7O2P_1,O=P1(O)CCC1,FundScaled,21,1186.116783,0.3143
C3H7O2P_1,O=P1(O)CCC1,FundScaled,22,1233.486516,0.0847
C3H7O2P_1,O=P1(O)CCC1,FundScaled,23,1236.288906,284.1175
C3H7O2P_1,O=P1(O)CCC1,FundScaled,24,1364.237488,19.2596
C3H7O2P_1,O=P1(O)CCC1,FundScaled,25,1377.288559,3.87
C3H7O2P_1,O=P1(O)CCC1,FundScaled,26,1421.145785,5.0072
C3H7O2P_1,O=P1(O)CCC1,FundScaled,27,2955.03927,21.544
C3H7O2P_1,O=P1(O)CCC1,FundScaled,28,2957.627728,4.9426
C3H7O2P_1,O=P1(O)CCC1,FundScaled,29,2959.658266,0.863
C3H7O2P_1,O=P1(O)CCC1,FundScaled,30,3014.132399,6.5822
C3H7O2P_1,O=P1(O)CCC1,FundScaled,31,3036.445412,2.6755
C3H7O2P_1,O=P1(O)CCC1,FundScaled,32,3038.334728,4.5962
C3H7O2P_1,O=P1(O)CCC1,FundScaled,33,3733.635172,155.2395
C3H7O2P_2,O=P1(OC)CC1,FundScaled,1,31.21293162,1.165
C3H7O2P_2,O=P1(OC)CC1,FundScaled,2,39.32076902,3.3632
C3H7O2P_2,O=P1(OC)CC1,FundScaled,3,72.25126064,1.3068
C3H7O2P_2,O=P1(OC)CC1,FundScaled,4,78.77407642,7.7778
C3H7O2P_2,O=P1(OC)CC1,FundScaled,5,90.38831256,1.7826
C3H7O2P_2,O=P1(OC)CC1,FundScaled,6,134.2203483,1.3689
C3H7O2P_2,O=P1(OC)CC1,FundScaled,7,158.5616087,1.2165
C3H7O2P_2,O=P1(OC)CC1,FundScaled,8,166.709427,8.4862
C3H7O2P_2,O=P1(OC)CC1,FundScaled,9,231.6121072,0.6656
C3H7O2P_2,O=P1(OC)CC1,FundScaled,10,405.9047525,13.0656
C3H7O2P_2,O=P1(OC)CC1,FundScaled,11,745.7873574,132.1726
C3H7O2P_2,O=P1(OC)CC1,FundScaled,12,796.6933549,0.1134
C3H7O2P_2,O=P1(OC)CC1,FundScaled,13,940.3143862,105.1687
C3H7O2P_2,O=P1(OC)CC1,FundScaled,14,957.6241467,18.545
C3H7O2P_2,O=P1(OC)CC1,FundScaled,15,1012.766888,0.8159
C3H7O2P_2,O=P1(OC)CC1,FundScaled,16,1059.437668,200.2107
C3H7O2P_2,O=P1(OC)CC1,FundScaled,17,1124.992831,0.5626
C3H7O2P_2,O=P1(OC)CC1,FundScaled,18,1160.358918,45.0457
C3H7O2P_2,O=P1(OC)CC1,FundScaled,19,1167.454063,0.5646
C3H7O2P_2,O=P1(OC)CC1,FundScaled,20,1237.389289,128.0212
C3H7O2P_2,O=P1(OC)CC1,FundScaled,21,1308.344651,0.3606
C3H7O2P_2,O=P1(OC)CC1,FundScaled,22,1380.412132,12.5289
C3H7O2P_2,O=P1(OC)CC1,FundScaled,23,1397.703858,1.0965
C3H7O2P_2,O=P1(OC)CC1,FundScaled,24,1400.62934,6.8525
C3H7O2P_2,O=P1(OC)CC1,FundScaled,25,1419.911718,14.7193
C3H7O2P_2,O=P1(OC)CC1,FundScaled,26,1629.769497,1.7557
C3H7O2P_2,O=P1(OC)CC1,FundScaled,27,2893.664267,38.4869
C3H7O2P_2,O=P1(OC)CC1,FundScaled,28,2988.037605,17.3419
C3H7O2P_2,O=P1(OC)CC1,FundScaled,29,2997.224834,7.362
C3H7O2P_2,O=P1(OC)CC1,FundScaled,30,3013.859211,0.5961
C3H7O2P_2,O=P1(OC)CC1,FundScaled,31,3015.594615,14.009
C3H7O2P_2,O=P1(OC)CC1,FundScaled,32,3088.031277,0.6549
C3H7O2P_2,O=P1(OC)CC1,FundScaled,33,3110.760416,6.7998
C3H7O2P_3,O=P(CC=C)O,FundScaled,1,69.1613702,2.1075
C3H7O2P_3,O=P(CC=C)O,FundScaled,2,71.17826274,0.9951
C3H7O2P_3,O=P(CC=C)O,FundScaled,3,152.7664658,31.5011
C3H7O2P_3,O=P(CC=C)O,FundScaled,4,187.7457202,59.4542
C3H7O2P_3,O=P(CC=C)O,FundScaled,5,297.8419842,17.4055
C3H7O2P_3,O=P(CC=C)O,FundScaled,6,337.126589,21.1805
C3H7O2P_3,O=P(CC=C)O,FundScaled,7,392.183929,50.9066
C3H7O2P_3,O=P(CC=C)O,FundScaled,8,409.9484613,7.4662
C3H7O2P_3,O=P(CC=C)O,FundScaled,9,584.2697325,34.1117
C3H7O2P_3,O=P(CC=C)O,FundScaled,10,733.4822804,3.3402
C3H7O2P_3,O=P(CC=C)O,FundScaled,11,788.8525026,23.5403
C3H7O2P_3,O=P(CC=C)O,FundScaled,12,825.5319506,244.2421
C3H7O2P_3,O=P(CC=C)O,FundScaled,13,903.8956256,4.4976
C3H7O2P_3,O=P(CC=C)O,FundScaled,14,915.1660635,48.7217
C3H7O2P_3,O=P(CC=C)O,FundScaled,15,919.6476546,0.4109
C3H7O2P_3,O=P(CC=C)O,FundScaled,16,938.4598031,60.4646
C3H7O2P_3,O=P(CC=C)O,FundScaled,17,972.4635788,38.4668
C3H7O2P_3,O=P(CC=C)O,FundScaled,18,995.6007342,32.1943
C3H7O2P_3,O=P(CC=C)O,FundScaled,19,1043.637548,2.916
C3H7O2P_3,O=P(CC=C)O,FundScaled,20,1155.203566,1.6158
C3H7O2P_3,O=P(CC=C)O,FundScaled,21,1180.093205,33.1261
C3H7O2P_3,O=P(CC=C)O,FundScaled,22,1224.157684,230.9576
C3H7O2P_3,O=P(CC=C)O,FundScaled,23,1258.87835,3.2642
C3H7O2P_3,O=P(CC=C)O,FundScaled,24,1348.02439,8.0024
C3H7O2P_3,O=P(CC=C)O,FundScaled,25,1381.284748,10.4288
C3H7O2P_3,O=P(CC=C)O,FundScaled,26,1660.496455,12.9942
C3H7O2P_3,O=P(CC=C)O,FundScaled,27,2316.593401,67.0797
C3H7O2P_3,O=P(CC=C)O,FundScaled,28,2923.512216,3.9299
C3H7O2P_3,O=P(CC=C)O,FundScaled,29,2990.225204,0.7993
C3H7O2P_3,O=P(CC=C)O,FundScaled,30,3006.430097,4.7079
C3H7O2P_3,O=P(CC=C)O,FundScaled,31,3035.318215,2.154
C3H7O2P_3,O=P(CC=C)O,FundScaled,32,3105.292087,6.6333
C3H7O2P_3,O=P(CC=C)O,FundScaled,33,3729.850624,161.0911
C3H7O2P_4,CC(C)OP=O,FundScaled,1,26.5496608,1.2683
C3H7O2P_4,CC(C)OP=O,FundScaled,2,154.0782045,6.4783
C3H7O2P_4,CC(C)OP=O,FundScaled,3,167.663627,8.5703
C3H7O2P_4,CC(C)OP=O,FundScaled,4,206.4040516,0.0455
C3H7O2P_4,CC(C)OP=O,FundScaled,5,246.1578366,0.6711
C3H7O2P_4,CC(C)OP=O,FundScaled,6,330.6050137,2.4043
C3H7O2P_4,CC(C)OP=O,FundScaled,7,392.8233384,9.1359
C3H7O2P_4,CC(C)OP=O,FundScaled,8,444.1117793,7.8827
C3H7O2P_4,CC(C)OP=O,FundScaled,9,499.9506091,20.6013
C3H7O2P_4,CC(C)OP=O,FundScaled,10,716.2697529,24.9535
C3H7O2P_4,CC(C)OP=O,FundScaled,11,865.9319198,41.4313
C3H7O2P_4,CC(C)OP=O,FundScaled,12,898.5529644,1.6645
C3H7O2P_4,CC(C)OP=O,FundScaled,13,911.3923933,0.514
C3H7O2P_4,CC(C)OP=O,FundScaled,14,973.9485049,350.0238
C3H7O2P_4,CC(C)OP=O,FundScaled,15,1084.275399,73.7347
C3H7O2P_4,CC(C)OP=O,FundScaled,16,1122.983762,8.9429
C3H7O2P_4,CC(C)OP=O,FundScaled,17,1143.356887,14.42
C3H7O2P_4,CC(C)OP=O,FundScaled,18,1213.521026,131.193
C3H7O2P_4,CC(C)OP=O,FundScaled,19,1303.756666,0.1508
C3H7O2P_4,CC(C)OP=O,FundScaled,20,1321.228545,3.4525
C3H7O2P_4,CC(C)OP=O,FundScaled,21,1348.207882,20.3759
C3H7O2P_4,CC(C)OP=O,FundScaled,22,1349.614087,22.4356
C3H7O2P_4,CC(C)OP=O,FundScaled,23,1397.738782,0.297
C3H7O2P_4,CC(C)OP=O,FundScaled,24,1400.946325,0.3325
C3H7O2P_4,CC(C)OP=O,FundScaled,25,1409.51361,6.3618
C3H7O2P_4,CC(C)OP=O,FundScaled,26,1423.883862,8.0233
C3H7O2P_4,CC(C)OP=O,FundScaled,27,2912.645023,12.3927
C3H7O2P_4,CC(C)OP=O,FundScaled,28,2915.385771,12.5496
C3H7O2P_4,CC(C)OP=O,FundScaled,29,2947.431052,4.6725
C3H7O2P_4,CC(C)OP=O,FundScaled,30,3003.63305,0.2894
C3H7O2P_4,CC(C)OP=O,FundScaled,31,3009.4843,30.7581
C3H7O2P_4,CC(C)OP=O,FundScaled,32,3011.730582,11.8891
C3H7O2P_4,CC(C)OP=O,FundScaled,33,3014.150242,19.3762
C3H7O2P_5,C=CP(O)OC,FundScaled,1,76.84773746,1.6713
C3H7O2P_5,C=CP(O)OC,FundScaled,2,84.0144474,0.5691
C3H7O2P_5,C=CP(O)OC,FundScaled,3,102.8241149,2.2619
C3H7O2P_5,C=CP(O)OC,FundScaled,4,180.2458991,1.9355
C3H7O2P_5,C=CP(O)OC,FundScaled,5,241.4885543,0.0896
C3H7O2P_5,C=CP(O)OC,FundScaled,6,313.2819898,22.8757
C3H7O2P_5,C=CP(O)OC,FundScaled,7,333.1603613,9.7052
C3H7O2P_5,C=CP(O)OC,FundScaled,8,430.8996398,51.8787
C3H7O2P_5,C=CP(O)OC,FundScaled,9,446.152336,55.9355
C3H7O2P_5,C=CP(O)OC,FundScaled,10,580.5463487,19.546
C3H7O2P_5,C=CP(O)OC,FundScaled,11,662.9824539,42.1764
C3H7O2P_5,C=CP(O)OC,FundScaled,12,729.8018356,91.4104
C3H7O2P_5,C=CP(O)OC,FundScaled,13,785.0168095,187.578
C3H7O2P_5,C=CP(O)OC,FundScaled,14,955.2728071,38.4384
C3H7O2P_5,C=CP(O)OC,FundScaled,15,972.6203539,16.1799
C3H7O2P_5,C=CP(O)OC,FundScaled,16,985.7512909,48.7917
C3H7O2P_5,C=CP(O)OC,FundScaled,17,989.0400367,26.223
C3H7O2P_5,C=CP(O)OC,FundScaled,18,1084.755266,222.8947
C3H7O2P_5,C=CP(O)OC,FundScaled,19,1129.965262,1.3236
C3H7O2P_5,C=CP(O)OC,FundScaled,20,1153.297933,32.5118
C3H7O2P_5,C=CP(O)OC,FundScaled,21,1227.063318,0.6989
C3H7O2P_5,C=CP(O)OC,FundScaled,22,1354.83566,15.4999
C3H7O2P_5,C=CP(O)OC,FundScaled,23,1396.267024,1.8621
C3H7O2P_5,C=CP(O)OC,FundScaled,24,1408.270956,8.2084
C3H7O2P_5,C=CP(O)OC,FundScaled,25,1420.230517,9.5289
C3H7O2P_5,C=CP(O)OC,FundScaled,26,1619.975016,1.0643
C3H7O2P_5,C=CP(O)OC,FundScaled,27,2886.207576,63.8569
C3H7O2P_5,C=CP(O)OC,FundScaled,28,2967.770016,24.3354
C3H7O2P_5,C=CP(O)OC,FundScaled,29,3004.14307,12.735
C3H7O2P_5,C=CP(O)OC,FundScaled,30,3005.657672,13.7913
C3H7O2P_5,C=CP(O)OC,FundScaled,31,3021.038517,5.873
C3H7O2P_5,C=CP(O)OC,FundScaled,32,3105.266705,2.254
C3H7O2P_5,C=CP(O)OC,FundScaled,33,3689.165349,50.1198
C3H7O2P_6,O=P(C=C)OC,FundScaled,1,74.53179864,0.395
C3H7O2P_6,O=P(C=C)OC,FundScaled,2,78.35871316,1.0194
C3H7O2P_6,O=P(C=C)OC,FundScaled,3,134.5747382,0.9025
C3H7O2P_6,O=P(C=C)OC,FundScaled,4,203.4298102,0.8287
C3H7O2P_6,O=P(C=C)OC,FundScaled,5,258.3913485,9.1017
C3H7O2P_6,O=P(C=C)OC,FundScaled,6,263.8638764,11.0221
